"agent_number","trial","eyes","legs","spots","arms","color","choices","dangerous","accuracy","rates","agent_types"
"38","15","1","0","1","1","0","0","1","0","0.731058578630005","neutral"
"38","16","0","0","1","1","0","1","0","0","0.675255146752979","neutral"
"38","17","0","0","0","1","0","1","0","0","0.397902219589545","neutral"
"38","18","0","1","0","0","1","0","0","1","0.376597084407624","neutral"
"38","19","0","1","0","1","1","1","0","0","0.268941421369995","neutral"
"38","20","0","1","1","0","0","0","0","1","0.5","neutral"
"38","21","1","1","1","0","1","0","1","0","0.421202918005523","neutral"
"38","22","0","1","1","1","1","0","0","1","0.5","neutral"
"38","23","1","0","1","0","1","1","1","1","0.675255146752979","neutral"
"38","24","0","0","1","1","1","1","0","0","0.397902219589545","neutral"
"38","25","0","0","1","0","1","1","0","0","0.5","neutral"
"38","26","1","0","0","1","0","1","0","0","0.566589365589325","neutral"
"38","27","1","0","0","0","0","0","0","1","0.397902219589545","neutral"
"38","28","1","1","0","1","1","0","0","1","0.5","neutral"
"38","29","1","1","1","1","1","1","1","1","0.397902219589545","neutral"
"38","30","1","0","1","0","0","1","1","1","0.566589365589325","neutral"
"38","31","0","1","0","0","0","1","0","0","0.5","neutral"
"38","32","0","0","0","1","1","0","0","1","0.433410634410675","neutral"
"39","1","0","0","0","1","0","1","0","0",NA,"neutral"
"39","2","0","1","0","0","1","0","0","1",NA,"neutral"
"39","3","1","1","1","0","0","1","1","1",NA,"neutral"
"39","4","1","0","1","1","1","1","1","1","0.731058578630005","neutral"
"39","5","1","0","0","1","0","0","0","1","0.642397775893678","neutral"
"39","6","1","0","1","1","0","1","1","1","0.5","neutral"
"39","7","1","1","1","0","1","1","1","1","0.566589365589325","neutral"
"39","8","1","1","0","1","0","0","0","1","0.324744853247021","neutral"
"39","9","0","0","1","1","0","0","0","1","0.433410634410675","neutral"
"39","10","1","0","0","0","1","0","0","1","0.642397775893678","neutral"
"39","11","1","1","0","1","1","0","0","1","0.5","neutral"
"39","12","1","0","0","1","1","1","0","0","0.324744853247021","neutral"
"39","13","0","1","0","1","1","0","0","1","0.421202918005523","neutral"
"39","14","1","1","0","0","1","1","0","0","0.602097780410455","neutral"
"39","15","0","0","0","0","0","0","0","1","0.433410634410675","neutral"
"39","16","1","0","1","0","0","0","1","0","0.578797081994477","neutral"
"39","17","0","0","1","0","0","1","0","0","0.731058578630005","neutral"
"39","18","0","1","0","1","0","0","0","1","0.433410634410675","neutral"
"39","19","0","1","0","0","0","0","0","1","0.324744853247021","neutral"
"39","20","0","1","1","1","1","1","0","0","0.433410634410675","neutral"
"39","21","0","0","1","1","1","0","0","1","0.324744853247021","neutral"
"39","22","0","0","1","0","1","1","0","0","0.397902219589545","neutral"
"39","23","1","0","0","0","0","1","0","0","0.675255146752979","neutral"
"39","24","1","0","1","0","1","0","1","0","0.602097780410455","neutral"
"39","25","0","0","0","0","1","0","0","1","0.5","neutral"
"39","26","0","1","1","1","0","0","0","1","0.5","neutral"
"39","27","0","1","1","0","1","0","0","1","0.5","neutral"
"39","28","1","1","1","1","1","1","1","1","0.5","neutral"
"39","29","0","0","0","1","1","0","0","1","0.5","neutral"
"39","30","1","1","1","1","0","1","1","1","0.731058578630005","neutral"
"39","31","1","1","0","0","0","1","0","0","0.642397775893678","neutral"
"39","32","0","1","1","0","0","1","0","0","0.5","neutral"
"40","1","1","1","1","1","1","1","1","1",NA,"neutral"
"40","2","0","1","1","0","1","0","0","1",NA,"neutral"
"40","3","1","1","0","1","0","1","0","0","0.5","neutral"
"40","4","1","0","1","1","0","0","1","0","0.5","neutral"
"40","5","0","0","1","1","0","1","0","0","0.675255146752979","neutral"
"40","6","1","0","0","0","1","1","0","0","0.566589365589325","neutral"
"40","7","1","0","0","0","0","1","0","0","0.397902219589545","neutral"
"40","8","1","1","1","0","1","1","1","1","0.5","neutral"
"40","9","1","1","0","1","1","1","0","0","0.578797081994477","neutral"
"40","10","1","1","1","1","0","0","1","0","0.5","neutral"
"40","11","0","1","0","0","0","0","0","1","0.5","neutral"
"40","12","1","0","0","1","1","1","0","0","0.566589365589325","neutral"
"40","13","1","0","1","1","1","1","1","1","0.397902219589545","neutral"
"40","14","0","0","0","1","1","1","0","0","0.397902219589545","neutral"
"40","15","0","0","1","0","0","0","0","1","0.5","neutral"
"40","16","1","0","0","1","0","0","0","1","0.578797081994477","neutral"
"40","17","0","1","1","0","0","0","0","1","0.5","neutral"
"40","18","0","1","0","0","1","0","0","1","0.357602224106322","neutral"
"40","19","0","1","0","1","1","0","0","1","0.324744853247021","neutral"
"40","20","0","0","1","0","1","0","0","1","0.578797081994477","neutral"
"40","21","1","0","1","0","0","1","1","1","0.5","neutral"
"40","22","1","1","0","0","0","0","0","1","0.642397775893678","neutral"
"40","23","0","0","0","0","1","0","0","1","0.5","neutral"
"40","24","0","0","1","1","1","0","0","1","0.421202918005523","neutral"
"40","25","0","0","0","0","0","1","0","0","0.578797081994477","neutral"
"40","26","1","1","0","0","1","0","0","1","0.566589365589325","neutral"
"40","27","0","0","0","1","0","0","0","1","0.566589365589325","neutral"
"40","28","0","1","1","1","1","0","0","1","0.433410634410675","neutral"
"40","29","1","1","1","0","0","1","1","1","0.675255146752979","neutral"
"40","30","0","1","1","1","0","0","0","1","0.397902219589545","neutral"
"40","31","0","1","0","1","0","0","0","1","0.324744853247021","neutral"
"40","32","1","0","1","0","1","1","1","1","0.694629839119552","neutral"
"41","1","1","1","1","0","0","1","1","1",NA,"neutral"
"41","2","0","1","0","0","0","0","0","1",NA,"neutral"
"41","3","0","0","1","0","0","1","0","0","0.5","neutral"
"41","4","1","1","1","1","1","0","1","0","0.880797077977882","neutral"
"41","5","1","0","0","1","1","1","0","0","0.642397775893678","neutral"
"41","6","1","0","1","0","0","0","1","0","0.5","neutral"
"41","7","1","0","1","0","1","1","1","1","0.602097780410455","neutral"
"41","8","1","0","0","0","1","0","0","1","0.5","neutral"
"41","9","1","0","0","0","0","0","0","1","0.397902219589545","neutral"
"41","10","1","1","0","1","1","1","0","0","0.5","neutral"
"41","11","0","0","1","1","0","1","0","0","0.566589365589325","neutral"
"41","12","0","1","1","0","1","1","0","0","0.578797081994477","neutral"
"41","13","0","0","0","1","1","1","0","0","0.5","neutral"
"41","14","0","0","1","0","1","1","0","0","0.602097780410455","neutral"
"41","15","1","1","0","1","0","1","0","0","0.55874443781538","neutral"
"41","16","0","0","0","0","1","0","0","1","0.642397775893678","neutral"
"41","17","1","1","0","0","0","0","0","1","0.5","neutral"
"41","18","0","0","0","0","0","1","0","0","0.421202918005523","neutral"
"41","19","1","1","1","1","0","1","1","1","0.421202918005523","neutral"
"41","20","1","1","1","0","1","1","1","1","0.5","neutral"
"41","21","1","0","1","1","0","0","1","0","0.5","neutral"
"41","22","0","1","0","1","1","0","0","1","0.433410634410675","neutral"
"41","23","0","1","0","0","1","0","0","1","0.225121152671328","neutral"
"41","24","1","0","0","1","0","1","0","0","0.731058578630005","neutral"
"41","25","1","1","0","0","1","1","0","0","0.433410634410675","neutral"
"41","26","0","0","1","1","1","1","0","0","0.642397775893678","neutral"
"41","27","1","0","1","1","1","0","1","0","0.5","neutral"
"41","28","0","1","1","1","1","0","0","1","0.397902219589545","neutral"
"41","29","0","1","1","1","0","0","0","1","0.324744853247021","neutral"
"41","30","0","0","0","1","0","1","0","0","0.421202918005523","neutral"
"41","31","0","1","1","0","0","0","0","1","0.433410634410675","neutral"
"41","32","0","1","0","1","0","0","0","1","0.357602224106322","neutral"
"42","1","0","0","0","0","1","0","0","1",NA,"neutral"
"42","2","0","0","1","0","0","1","0","0",NA,"neutral"
"42","3","0","0","0","0","0","1","0","0",NA,"neutral"
"42","4","0","0","0","1","1","0","0","1",NA,"neutral"
"42","5","1","0","0","1","0","1","0","0",NA,"neutral"
"42","6","1","1","0","0","0","1","0","0",NA,"neutral"
"42","7","1","0","0","0","1","1","0","0",NA,"neutral"
"42","8","1","1","1","1","1","0","1","0",NA,"neutral"
"42","9","0","1","1","1","0","1","0","0","0.694629839119552","neutral"
"42","10","0","1","1","0","0","1","0","0","0.324744853247021","neutral"
"42","11","0","1","0","1","1","0","0","1","0.578797081994477","neutral"
"42","12","0","1","1","1","1","1","0","0","0.5","neutral"
"42","13","1","0","1","1","0","1","1","1","0.578797081994477","neutral"
"42","14","1","0","0","1","1","1","0","0","0.578797081994477","neutral"
"42","15","1","1","1","0","1","0","1","0","0.5","neutral"
"42","16","0","1","0","0","0","1","0","0","0.566589365589325","neutral"
"42","17","0","0","0","1","0","0","0","1","0.305370160880448","neutral"
"42","18","1","1","1","1","0","0","1","0","0.578797081994477","neutral"
"42","19","0","1","0","1","0","0","0","1","0.397902219589545","neutral"
"42","20","1","0","1","0","1","0","1","0","0.623402915592376","neutral"
"42","21","0","0","1","0","1","1","0","0","0.731058578630005","neutral"
"42","22","1","1","0","1","0","1","0","0","0.55874443781538","neutral"
"42","23","0","0","1","1","0","0","0","1","0.5","neutral"
"42","24","1","0","0","0","0","1","0","0","0.578797081994477","neutral"
"42","25","1","1","0","1","1","0","0","1","0.5","neutral"
"42","26","0","0","1","1","1","1","0","0","0.578797081994477","neutral"
"42","27","0","1","0","0","1","1","0","0","0.5","neutral"
"42","28","1","0","1","1","1","0","1","0","0.731058578630005","neutral"
"42","29","1","0","1","0","0","1","1","1","0.642397775893678","neutral"
"42","30","1","1","1","0","0","0","1","0","0.675255146752979","neutral"
"42","31","1","1","0","0","1","0","0","1","0.397902219589545","neutral"
"42","32","0","1","1","0","1","0","0","1","0.5","neutral"
"43","1","1","1","0","1","0","1","0","0",NA,"neutral"
"43","2","1","1","1","0","0","1","1","1",NA,"neutral"
"43","3","1","1","0","0","0","0","0","1","0.5","neutral"
"43","4","0","0","1","0","1","0","0","1","0.566589365589325","neutral"
"43","5","1","0","0","0","0","1","0","0","0.433410634410675","neutral"
"43","6","0","0","1","0","0","0","0","1","0.357602224106322","neutral"
"43","7","1","0","0","1","1","1","0","0","0.642397775893678","neutral"
"43","8","1","1","1","0","1","0","1","0","0.675255146752979","neutral"
"43","9","0","0","0","1","1","1","0","0","0.268941421369995","neutral"
"43","10","0","0","1","1","0","1","0","0","0.357602224106322","neutral"
"43","11","0","1","1","0","0","1","0","0","0.5","neutral"
"43","12","1","0","1","0","1","0","1","0","0.675255146752979","neutral"
"43","13","1","1","0","1","1","0","0","1","0.566589365589325","neutral"
"43","14","0","0","1","1","1","1","0","0","0.578797081994477","neutral"
"43","15","1","0","1","1","0","0","1","0","0.5","neutral"
"43","16","0","0","0","1","0","1","0","0","0.5","neutral"
"43","17","1","1","1","1","0","0","1","0","0.675255146752979","neutral"
"43","18","0","1","0","0","1","0","0","1","0.433410634410675","neutral"
"43","19","0","0","0","0","0","0","0","1","0.357602224106322","neutral"
"43","20","0","1","1","0","1","0","0","1","0.324744853247021","neutral"
"43","21","1","0","1","1","1","0","1","0","0.578797081994477","neutral"
"43","22","0","1","0","0","0","1","0","0","0.305370160880448","neutral"
"43","23","1","0","1","0","0","0","1","0","0.578797081994477","neutral"
"43","24","0","1","1","1","1","0","0","1","0.433410634410675","neutral"
"43","25","1","0","0","1","0","0","0","1","0.642397775893678","neutral"
"43","26","1","1","1","1","1","0","1","0","0.5","neutral"
"43","27","1","0","0","0","1","0","0","1","0.421202918005523","neutral"
"43","28","0","1","0","1","0","1","0","0","0.566589365589325","neutral"
"43","29","1","1","0","0","1","1","0","0","0.578797081994477","neutral"
"43","30","0","1","0","1","1","1","0","0","0.5","neutral"
"43","31","0","0","0","0","1","0","0","1","0.357602224106322","neutral"
"43","32","0","1","1","1","0","1","0","0","0.642397775893678","neutral"
"44","1","0","0","0","0","1","1","0","0",NA,"neutral"
"44","2","0","1","0","1","0","1","0","0",NA,"neutral"
"44","3","0","1","0","0","1","0","0","1",NA,"neutral"
"44","4","0","0","0","0","0","1","0","0",NA,"neutral"
"44","5","1","1","1","0","1","1","1","1",NA,"neutral"
"44","6","1","1","1","1","1","0","1","0","0.849674553089839","neutral"
"44","7","0","0","1","0","0","1","0","0","0.433410634410675","neutral"
"44","8","0","0","1","1","1","1","0","0","0.5","neutral"
"44","9","0","0","0","1","0","1","0","0","0.357602224106322","neutral"
"44","10","1","0","0","0","0","0","0","1","0.357602224106322","neutral"
"44","11","0","1","1","1","0","0","0","1","0.642397775893678","neutral"
"44","12","1","0","1","0","0","1","1","1","0.5","neutral"
"44","13","1","0","0","1","0","1","0","0","0.578797081994477","neutral"
"44","14","1","1","1","0","0","1","1","1","0.675255146752979","neutral"
"44","15","0","0","1","1","0","1","0","0","0.421202918005523","neutral"
"44","16","0","0","0","1","1","0","0","1","0.305370160880448","neutral"
"44","17","0","1","0","1","1","0","0","1","0.268941421369995","neutral"
"44","18","1","1","1","1","0","0","1","0","0.675255146752979","neutral"
"44","19","1","0","0","1","1","0","0","1","0.421202918005523","neutral"
"44","20","0","0","1","0","1","1","0","0","0.433410634410675","neutral"
"44","21","1","1","0","0","0","0","0","1","0.642397775893678","neutral"
"44","22","0","1","1","0","0","1","0","0","0.5","neutral"
"44","23","0","1","1","1","1","0","0","1","0.5","neutral"
"44","24","1","0","1","1","1","0","1","0","0.5","neutral"
"44","25","1","0","1","1","0","1","1","1","0.675255146752979","neutral"
"44","26","1","0","0","0","1","1","0","0","0.566589365589325","neutral"
"44","27","1","1","0","1","1","0","0","1","0.421202918005523","neutral"
"44","28","1","0","1","0","1","0","1","0","0.578797081994477","neutral"
"44","29","1","1","0","1","0","1","0","0","0.268941421369995","neutral"
"44","30","1","1","0","0","1","1","0","0","0.5","neutral"
"44","31","0","1","1","0","1","1","0","0","0.5","neutral"
"44","32","0","1","0","0","0","1","0","0","0.357602224106322","neutral"
"45","1","0","0","1","0","0","0","0","1",NA,"neutral"
"45","2","0","1","0","1","0","0","0","1",NA,"neutral"
"45","3","1","0","1","1","0","1","1","1",NA,"neutral"
"45","4","0","1","1","0","0","1","0","0","0.421202918005523","neutral"
"45","5","1","0","0","1","1","1","0","0","0.694629839119552","neutral"
"45","6","0","1","0","0","1","1","0","0","0.5","neutral"
"45","7","0","1","1","1","1","1","0","0","0.602097780410455","neutral"
"45","8","1","1","1","1","0","1","1","1","0.602097780410455","neutral"
"45","9","0","0","1","1","1","0","0","1","0.324744853247021","neutral"
"45","10","1","0","1","0","0","0","1","0","0.578797081994477","neutral"
"45","11","1","1","0","0","0","1","0","0","0.694629839119552","neutral"
"45","12","0","0","0","0","1","0","0","1","0.5","neutral"
"45","13","1","1","1","0","1","1","1","1","0.578797081994477","neutral"
"45","14","0","0","0","1","1","0","0","1","0.268941421369995","neutral"
"45","15","1","0","1","0","1","0","1","0","0.675255146752979","neutral"
"45","16","1","0","0","0","1","1","0","0","0.602097780410455","neutral"
"45","17","0","1","0","0","0","1","0","0","0.433410634410675","neutral"
"45","18","1","0","1","1","1","1","1","1","0.774878847328672","neutral"
"45","19","1","1","1","0","0","0","1","0","0.421202918005523","neutral"
"45","20","0","0","1","1","0","0","0","1","0.5","neutral"
"45","21","0","0","0","1","0","0","0","1","0.268941421369995","neutral"
"45","22","1","1","0","0","1","1","0","0","0.642397775893678","neutral"
"45","23","1","0","0","0","0","1","0","0","0.5","neutral"
"45","24","1","1","1","1","1","1","1","1","0.642397775893678","neutral"
"45","25","0","1","1","0","1","1","0","0","0.642397775893678","neutral"
"45","26","0","1","0","1","1","1","0","0","0.5","neutral"
"45","27","1","0","0","1","0","1","0","0","0.5","neutral"
"45","28","0","1","1","1","0","1","0","0","0.578797081994477","neutral"
"45","29","1","1","0","1","1","1","0","0","0.675255146752979","neutral"
"45","30","0","0","1","0","1","1","0","0","0.566589365589325","neutral"
"45","31","1","1","0","1","0","0","0","1","0.694629839119552","neutral"
"45","32","0","0","0","0","0","0","0","1","0.376597084407624","neutral"
"46","1","1","0","0","0","1","0","0","1",NA,"neutral"
"46","2","1","0","1","1","0","1","1","1",NA,"neutral"
"46","3","0","0","0","0","0","0","0","1","0.5","neutral"
"46","4","1","1","0","1","1","0","0","1","0.602097780410455","neutral"
"46","5","0","1","1","1","0","1","0","0","0.578797081994477","neutral"
"46","6","1","1","0","0","1","1","0","0","0.642397775893678","neutral"
